,brand,store,sido,gungu,address,phone
1208,cheogajip,구미금곡점,경기,성남시,경기 성남시 분당구 미금일로 81,031-713-9288
1209,cheogajip,휘닉스파크점,강원,평창군,"강원 평창군 봉평면 태기로 30, A동 2층 101호(아벨라상가)",033-333-1114
1210,cheogajip,횡계점,강원,평창군,강원 평창군 대관령면 횡계리 321-12,033-335-3511
1211,cheogajip,화촌점,강원,홍천군,강원 홍천군 화촌면 성산로134번길 15,033-432-8216
1212,cheogajip,화천점,강원,화천군,강원 화천군 화천읍 중앙로1길14-1,033-441-6914
1213,cheogajip,홍천점,강원,홍천군,강원 홍천군 홍천읍 꽃뫼로 137,033-433-5392
1214,cheogajip,호산점,강원,삼척시,강원 삼척시 원덕읍 호산2길 67-1,033-572-9095
1215,cheogajip,현리점,강원,인제군,강원 인제군 기린면 덕다리길 8,033-461-5406
1216,cheogajip,학성점,강원,원주시,"강원 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",033-744-2101
1217,cheogajip,퇴계점,강원,춘천시,강원 춘천시 행촌로32번길 16(퇴계동),033-256-5149
1218,cheogajip,태장소초점,강원,원주시,강원 원주시 소초면 치악로 2355,033-732-0095
1219,cheogajip,태장1점,강원,원주시,강원 원주시 현충로 148(태장동),033-745-8800
1220,cheogajip,태백점,강원,태백시,"강원 태백시 황지로 44. 107호(황지동, 우남연립)",033-553-4560
1221,cheogajip,천곡점,강원,동해시,강원 동해시 감추로 16(천곡동),033-531-5445
1222,cheogajip,영월중동점,강원,영월군,강원 영월군 산솔면 태백산로 1195,033-378-2200
1223,cheogajip,주천점,강원,영월군,강원 영월군 주천면 주천면 주천로84번길 1,033-372-9262
1224,cheogajip,조양점,강원,속초시,"강원 속초시 새마을길 5, 1층(조양동)",033-632-7111
1225,cheogajip,정선점,강원,정선군,강원 정선군 정선읍 비봉로 58-1,033-563-4848
1226,cheogajip,정선남면점,강원,정선군,강원 정선군 남면 문은단로 3,033-592-8288
1227,cheogajip,정동진점,강원,강릉시,강원 강릉시 강동면 정동3길 46-4,033-644-5831
1228,cheogajip,임원점,강원,삼척시,강원 삼척시 원덕읍 임원중앙로 37,033-573-6334
1229,cheogajip,원주일산점,강원,원주시,"강원 원주시 무실로 50(일산동, 지상1층)",033-731-5688
1230,cheogajip,인제점,강원,인제군,강원 인제군 인제읍 비봉로16번길 5,033-461-1666
1231,cheogajip,원통점,강원,인제군,강원 인제군 북면 원통로147번길 32,033-461-9282
1232,cheogajip,양양점,강원,양양군,강원 양양군 양양읍 남문7길 5,033-671-4743
1233,cheogajip,양덕원점,강원,홍천군,강원 홍천군 남면 양덕원2길 30,033-432-0880
1234,cheogajip,양구점,강원,양구군,강원 양구군 양구읍 사명길 66,033-481-9998
1235,cheogajip,아야진점,강원,고성군,강원 고성군 토성면 아야진리 49-3,033-631-1130
1236,cheogajip,영월쌍용점,강원,영월군,강원 영월군 한반도면 쌍용로 82-1,033-372-5261
1237,cheogajip,신남점,강원,인제군,강원 인제군 남면 신남로48번길 19,033-461-8295
1238,cheogajip,시동점,강원,홍천군,강원 홍천군 남면 시동안로 321,033-432-0939
1239,cheogajip,수타사점,강원,홍천군,강원 홍천군 동면 속초길 6,033-436-9992
1240,cheogajip,석사점,강원,춘천시,강원 춘천시 효석로67번길 18-1(석사동),033-262-6592
1241,cheogajip,서면점,강원,홍천군,강원 홍천군 서면 팔봉산로 1180,033-434-5605
1242,cheogajip,북방점,강원,홍천군,강원 홍천군 북방면 영서로 2706,033-434-8824
1243,cheogajip,춘천부안점,강원,춘천시,강원 춘천시 보안길 42(후평동),033-251-1677
1244,cheogajip,봉포점,강원,고성군,강원 고성군 토성면 토성로 65,033-635-7575
1245,cheogajip,명륜점,강원,원주시,"강원 원주시 남원로527번길 66, 1층 (명륜동)",033-762-7778
1246,cheogajip,마차점,강원,영월군,강원 영월군 북면 마차중앙1길 39-1,033-372-3940
1247,cheogajip,동해본점,강원,동해시,"강원 동해시 해안로 635-4, 1층(발한동)",033-533-9383
1248,cheogajip,동면점,강원,양구군,강원 양구군 동면 금강산로 1554,033-481-7130
1249,cheogajip,단관점,강원,원주시,"강원 원주시 단관길 177-9(관설동, 1층)",033-766-9266
1250,cheogajip,단계점,강원,원주시,강원 원주시 북원로2246번길 45(단계동),033-731-0101
1251,cheogajip,내면점,강원,홍천군,강원 홍천군 내면 창촌로 33-1,033-432-1763
1252,cheogajip,삼척남양점,강원,삼척시,"강원 삼척시 중앙시장길 68-26(남양동, 단층일부)",033-574-4582
1253,cheogajip,남부점,강원,춘천시,강원 춘천시 공지로 354(효자동),033-254-3503
1254,cheogajip,속초금호점,강원,속초시,강원 속초시 중앙로121번길 6(금호동),033-633-2239
1255,cheogajip,근덕점,강원,삼척시,강원 삼척시 근덕면 교가길 22-9,033-573-9293
1256,cheogajip,구곡점,강원,원주시,"강원 원주시 늘품로 8, 101호(단구동)",033-762-8989
1257,cheogajip,속초교동점,강원,속초시,강원 속초시 교동 먹거리4길 33(교동),033-632-3370
1258,cheogajip,계촌점,강원,평창군,강원 평창군 방림면 계촌길 58,033-333-9950
1259,cheogajip,강현점,강원,양양군,강원 양양군 강현면 물치천로 12,033-671-4201
1260,cheogajip,강대점,강원,춘천시,"강원 춘천시 서부 대성로 182-1, 1층(효자동)",033-251-7782
1261,cheogajip,문혜리점,강원,철원군,강원 철원군 갈말읍 두루미로 100-1,033-452-5592
1262,cheogajip,제천A점,충북,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",043-642-6992
1263,cheogajip,광혜원점,충북,음성군,충북 음성군 대소면 대청로 15,043-535-9998
